plan_code,Plan_Name,NAV_Value,NAV_Date,,0
DP,Dividend,14.66,17/06/2015,,
DP,Dividend,14.79,18/06/2015,,
DP,Dividend,14.82,19/06/2015,,
DP,Dividend,15.02,22/06/2015,,
DP,Dividend,15.08,23/06/2015,,
DP,Dividend,15.04,24/06/2015,,
DP,Dividend,15.13,25/06/2015,,
DP,Dividend,15.12,26/06/2015,,
DP,Dividend,14.98,29/06/2015,,
DP,Dividend,15.09,30/06/2015,,
DP,Dividend,15.24,01/07/2015,,
DP,Dividend,15.26,02/07/2015,,
DP,Dividend,15.31,03/07/2015,,
DP,Dividend,15.39,06/07/2015,,
DP,Dividend,15.38,07/07/2015,,
DP,Dividend,15.16,08/07/2015,,
DP,Dividend,15.13,09/07/2015,,
DP,Dividend,15.18,10/07/2015,,
DP,Dividend,15.36,13/07/2015,,
DP,Dividend,15.32,14/07/2015,,
DP,Dividend,15.43,15/07/2015,,
DP,Dividend,15.59,16/07/2015,,
DP,Dividend,15.58,17/07/2015,,
DP,Dividend,15.61,20/07/2015,,
DP,Dividend,15.46,21/07/2015,,
DP,Dividend,15.64,22/07/2015,,
DP,Dividend,15.6,23/07/2015,,
DP,Dividend,15.51,24/07/2015,,
DP,Dividend,15.27,27/07/2015,,
DP,Dividend,15.28,28/07/2015,,
DP,Dividend,15.37,29/07/2015,,
DP,Dividend,15.4,30/07/2015,,
DP,Dividend,15.55,31/07/2015,,
DP,Dividend,15.58,03/08/2015,,
DP,Dividend,15.58,04/08/2015,,
DP,Dividend,15.69,05/08/2015,,
DP,Dividend,15.77,06/08/2015,,
DP,Dividend,15.72,07/08/2015,,
DP,Dividend,15.69,10/08/2015,,
DP,Dividend,15.59,11/08/2015,,
DP,Dividend,15.33,12/08/2015,,
DP,Dividend,15.33,13/08/2015,,
DP,Dividend,15.69,14/08/2015,,
DP,Dividend,15.63,17/08/2015,,
DP,Dividend,15.65,18/08/2015,,
DP,Dividend,15.69,19/08/2015,,
DP,Dividend,15.44,20/08/2015,,
DP,Dividend,15.32,21/08/2015,,
DP,Dividend,14.3,24/08/2015,,
DP,Dividend,14.43,25/08/2015,,
DP,Dividend,14.29,26/08/2015,,
DP,Dividend,14.6,27/08/2015,,
DP,Dividend,14.71,28/08/2015,,
DP,Dividend,14.61,31/08/2015,,
DP,Dividend,14.29,01/09/2015,,
DP,Dividend,14.18,02/09/2015,,
DP,Dividend,14.39,03/09/2015,,
DP,Dividend,14.07,04/09/2015,,
DP,Dividend,13.91,07/09/2015,,
DP,Dividend,14.12,08/09/2015,,
DP,Dividend,14.37,09/09/2015,,
DP,Dividend,14.35,10/09/2015,,
DP,Dividend,14.37,11/09/2015,,
DP,Dividend,14.49,14/09/2015,,
DP,Dividend,14.41,15/09/2015,,
DP,Dividend,14.48,16/09/2015,,
DP,Dividend,14.63,18/09/2015,,
DP,Dividend,14.68,21/09/2015,,
DP,Dividend,14.42,22/09/2015,,
DP,Dividend,14.48,23/09/2015,,
DP,Dividend,14.54,24/09/2015,,
DP,Dividend,14.36,28/09/2015,,
DP,Dividend,14.46,29/09/2015,,
DP,Dividend,14.64,30/09/2015,,
DP,Dividend,14.67,01/10/2015,,
DP,Dividend,14.95,05/10/2015,,
DP,Dividend,14.97,06/10/2015,,
DP,Dividend,14.97,07/10/2015,,
DP,Dividend,14.89,08/10/2015,,
DP,Dividend,14.98,09/10/2015,,
DP,Dividend,14.9,12/10/2015,,
DP,Dividend,14.84,13/10/2015,,
DP,Dividend,14.78,14/10/2015,,
DP,Dividend,14.92,15/10/2015,,
DP,Dividend,15.01,16/10/2015,,
DP,Dividend,15.11,19/10/2015,,
DP,Dividend,15.14,20/10/2015,,
DP,Dividend,15.14,21/10/2015,,
DP,Dividend,15.14,23/10/2015,,
DP,Dividend,15.08,26/10/2015,,
DP,Dividend,15.09,27/10/2015,,
DP,Dividend,15.04,28/10/2015,,
DP,Dividend,14.94,29/10/2015,,
DP,Dividend,14.85,30/10/2015,,
DP,Dividend,14.79,02/11/2015,,
DP,Dividend,14.83,03/11/2015,,
DP,Dividend,14.81,04/11/2015,,
DP,Dividend,14.63,05/11/2015,,
DP,Dividend,14.64,06/11/2015,,
DP,Dividend,14.64,09/11/2015,,
DP,Dividend,14.46,10/11/2015,,
DP,Dividend,14.47,13/11/2015,,
DP,Dividend,14.52,16/11/2015,,
DP,Dividend,14.55,17/11/2015,,
DP,Dividend,14.42,18/11/2015,,
DP,Dividend,14.63,19/11/2015,,
DP,Dividend,14.69,20/11/2015,,
DP,Dividend,14.67,23/11/2015,,
DP,Dividend,14.61,24/11/2015,,
DP,Dividend,14.72,26/11/2015,,
DP,Dividend,14.8,27/11/2015,,
DP,Dividend,14.78,30/11/2015,,
DP,Dividend,14.77,01/12/2015,,
DP,Dividend,14.73,02/12/2015,,
DP,Dividend,14.61,03/12/2015,,
DP,Dividend,14.49,04/12/2015,,
DP,Dividend,14.46,07/12/2015,,
DP,Dividend,14.36,08/12/2015,,
DP,Dividend,14.18,09/12/2015,,
DP,Dividend,14.31,10/12/2015,,
DP,Dividend,14.19,11/12/2015,,
DP,Dividend,14.22,14/12/2015,,
DP,Dividend,14.34,15/12/2015,,
DP,Dividend,14.42,16/12/2015,,
DP,Dividend,14.59,17/12/2015,,
DP,Dividend,14.48,18/12/2015,,
DP,Dividend,14.58,21/12/2015,,
DP,Dividend,14.52,22/12/2015,,
DP,Dividend,14.67,23/12/2015,,
DP,Dividend,14.66,24/12/2015,,
DP,Dividend,14.73,28/12/2015,,
DP,Dividend,14.76,29/12/2015,,
DP,Dividend,14.74,30/12/2015,,
DP,Dividend,14.87,31/12/2015,,
DP,Dividend,14.93,01/01/2016,,
DP,Dividend,14.64,04/01/2016,,
DP,Dividend,14.67,05/01/2016,,
DP,Dividend,14.63,06/01/2016,,
DP,Dividend,14.31,07/01/2016,,
DP,Dividend,14.41,08/01/2016,,
DP,Dividend,14.35,11/01/2016,,
DP,Dividend,14.23,12/01/2016,,
DP,Dividend,14.32,13/01/2016,,
DP,Dividend,14.2,14/01/2016,,
DP,Dividend,14.01,15/01/2016,,
DP,Dividend,13.73,18/01/2016,,
DP,Dividend,13.92,19/01/2016,,
DP,Dividend,13.68,20/01/2016,,
DP,Dividend,13.64,21/01/2016,,
DP,Dividend,13.87,22/01/2016,,
DP,Dividend,13.87,25/01/2016,,
DP,Dividend,13.89,27/01/2016,,
DP,Dividend,13.89,28/01/2016,,
DP,Dividend,14.12,29/01/2016,,
DP,Dividend,14.12,01/02/2016,,
DP,Dividend,13.94,02/02/2016,,
DP,Dividend,13.78,03/02/2016,,
DP,Dividend,13.76,04/02/2016,,
DP,Dividend,13.94,05/02/2016,,
DP,Dividend,13.8,08/02/2016,,
DP,Dividend,13.6,09/02/2016,,
DP,Dividend,13.46,10/02/2016,,
DP,Dividend,13.02,11/02/2016,,
DP,Dividend,13.08,12/02/2016,,
DP,Dividend,13.38,15/02/2016,,
DP,Dividend,13.12,16/02/2016,,
DP,Dividend,13.25,17/02/2016,,
DP,Dividend,13.35,18/02/2016,,
DP,Dividend,13.39,19/02/2016,,
DP,Dividend,13.47,22/02/2016,,
DP,Dividend,13.3,23/02/2016,,
DP,Dividend,13.16,24/02/2016,,
DP,Dividend,13.03,25/02/2016,,
DP,Dividend,13.1,26/02/2016,,
DP,Dividend,13.05,29/02/2016,,
DP,Dividend,13.41,01/03/2016,,
DP,Dividend,13.63,02/03/2016,,
DP,Dividend,13.81,03/03/2016,,
DP,Dividend,13.82,04/03/2016,,
DP,Dividend,13.75,08/03/2016,,
DP,Dividend,13.84,09/03/2016,,
DP,Dividend,13.77,10/03/2016,,
DP,Dividend,12.78,11/03/2016,,
DP,Dividend,12.83,14/03/2016,,
DP,Dividend,12.72,15/03/2016,,
DP,Dividend,12.78,16/03/2016,,
DP,Dividend,12.83,17/03/2016,,
DP,Dividend,12.97,18/03/2016,,
DP,Dividend,13.15,21/03/2016,,
DP,Dividend,13.17,22/03/2016,,
DP,Dividend,13.18,23/03/2016,,
DP,Dividend,12.97,28/03/2016,,
DP,Dividend,12.95,29/03/2016,,
DP,Dividend,13.14,30/03/2016,,
DP,Dividend,13.19,31/03/2016,,
DP,Dividend,13.15,01/04/2016,,
DP,Dividend,13.3,04/04/2016,,
DP,Dividend,13,05/04/2016,,
DP,Dividend,13.04,06/04/2016,,
DP,Dividend,12.93,07/04/2016,,
DP,Dividend,12.98,08/04/2016,,
DP,Dividend,13.14,11/04/2016,,
DP,Dividend,13.25,12/04/2016,,
DP,Dividend,13.45,13/04/2016,,
DP,Dividend,13.58,18/04/2016,,
DP,Dividend,13.64,20/04/2016,,
DP,Dividend,13.65,21/04/2016,,
DP,Dividend,13.66,22/04/2016,,
DP,Dividend,13.57,25/04/2016,,
DP,Dividend,13.76,26/04/2016,,
DP,Dividend,13.76,27/04/2016,,
DP,Dividend,13.56,28/04/2016,,
DP,Dividend,13.6,29/04/2016,,
DP,Dividend,13.56,02/05/2016,,
DP,Dividend,13.51,03/05/2016,,
DP,Dividend,13.44,04/05/2016,,
DP,Dividend,13.49,05/05/2016,,
DP,Dividend,13.49,06/05/2016,,
DP,Dividend,13.69,09/05/2016,,
DP,Dividend,13.72,10/05/2016,,
DP,Dividend,13.72,11/05/2016,,
DP,Dividend,13.77,12/05/2016,,
DP,Dividend,13.68,13/05/2016,,
DP,Dividend,13.72,16/05/2016,,
DP,Dividend,13.73,17/05/2016,,
DP,Dividend,13.68,18/05/2016,,
DP,Dividend,13.5,19/05/2016,,
DP,Dividend,13.4,20/05/2016,,
DP,Dividend,13.32,23/05/2016,,
DP,Dividend,13.33,24/05/2016,,
DP,Dividend,13.6,25/05/2016,,
DP,Dividend,13.83,26/05/2016,,
DP,Dividend,13.95,27/05/2016,,
DP,Dividend,13.98,30/05/2016,,
DP,Dividend,14.03,31/05/2016,,
DP,Dividend,14,01/06/2016,,
DP,Dividend,14.08,02/06/2016,,
DP,Dividend,14.06,03/06/2016,,
DP,Dividend,14.06,06/06/2016,,
DP,Dividend,14.15,07/06/2016,,
DP,Dividend,14.18,08/06/2016,,
DP,Dividend,14.09,09/06/2016,,
DP,Dividend,14.02,10/06/2016,,
DP,Dividend,13.9,13/06/2016,,
DP,Dividend,13.91,14/06/2016,,
DP,Dividend,14.08,15/06/2016,,
DP,Dividend,13.98,16/06/2016,,
DP,Dividend,14.01,17/06/2016,,
DP,Dividend,14.1,20/06/2016,,
DP,Dividend,14.08,21/06/2016,,
DP,Dividend,14.02,22/06/2016,,
DP,Dividend,14.11,23/06/2016,,
DP,Dividend,13.83,24/06/2016,,
DP,Dividend,13.84,27/06/2016,,
DP,Dividend,13.88,28/06/2016,,
DP,Dividend,14.02,29/06/2016,,
DP,Dividend,14.15,30/06/2016,,
DP,Dividend,14.22,01/07/2016,,
DP,Dividend,14.35,04/07/2016,,
DP,Dividend,14.31,05/07/2016,,
DP,Dividend,14.24,07/07/2016,,
DP,Dividend,14.21,08/07/2016,,
DP,Dividend,14.42,11/07/2016,,
DP,Dividend,14.49,12/07/2016,,
DP,Dividend,14.44,13/07/2016,,
DP,Dividend,14.53,14/07/2016,,
DP,Dividend,14.48,15/07/2016,,
DP,Dividend,14.41,18/07/2016,,
DP,Dividend,14.42,19/07/2016,,
DP,Dividend,14.46,20/07/2016,,
DP,Dividend,14.38,21/07/2016,,
DP,Dividend,14.45,22/07/2016,,
DP,Dividend,14.6,25/07/2016,,
DP,Dividend,14.51,26/07/2016,,
DP,Dividend,14.63,27/07/2016,,
DP,Dividend,14.68,28/07/2016,,
DP,Dividend,14.66,29/07/2016,,
DP,Dividend,14.58,01/08/2016,,
DP,Dividend,14.54,02/08/2016,,
DP,Dividend,14.4,03/08/2016,,
DP,Dividend,14.39,04/08/2016,,
DP,Dividend,14.6,05/08/2016,,
DP,Dividend,14.65,08/08/2016,,
DP,Dividend,14.61,09/08/2016,,
DP,Dividend,14.47,10/08/2016,,
DP,Dividend,14.41,11/08/2016,,
DP,Dividend,14.52,12/08/2016,,
DP,Dividend,14.49,16/08/2016,,
DP,Dividend,14.49,17/08/2016,,
DP,Dividend,14.61,18/08/2016,,
DP,Dividend,14.68,19/08/2016,,
DP,Dividend,14.63,22/08/2016,,
DP,Dividend,14.65,23/08/2016,,
DP,Dividend,14.73,24/08/2016,,
DP,Dividend,14.62,25/08/2016,,
DP,Dividend,14.62,26/08/2016,,
DP,Dividend,14.7,29/08/2016,,
DP,Dividend,14.87,30/08/2016,,
DP,Dividend,15.01,31/08/2016,,
DP,Dividend,14.99,01/09/2016,,
DP,Dividend,15.05,02/09/2016,,
DP,Dividend,15.24,06/09/2016,,
DP,Dividend,15.2,07/09/2016,,
DP,Dividend,15.29,08/09/2016,,
DP,Dividend,15.15,09/09/2016,,
DP,Dividend,14.85,12/09/2016,,
DP,Dividend,14.89,14/09/2016,,
DP,Dividend,14.95,15/09/2016,,
DP,Dividend,14.92,16/09/2016,,
DP,Dividend,14.92,19/09/2016,,
DP,Dividend,14.89,20/09/2016,,
DP,Dividend,14.88,21/09/2016,,
DP,Dividend,15.05,22/09/2016,,
DP,Dividend,15.01,23/09/2016,,
DP,Dividend,14.87,26/09/2016,,
DP,Dividend,14.84,27/09/2016,,
DP,Dividend,14.92,28/09/2016,,
DP,Dividend,14.61,29/09/2016,,
DP,Dividend,14.71,30/09/2016,,
DP,Dividend,15.02,03/10/2016,,
DP,Dividend,15.03,04/10/2016,,
DP,Dividend,15.04,05/10/2016,,
DP,Dividend,14.94,06/10/2016,,
DP,Dividend,14.91,07/10/2016,,
DP,Dividend,14.94,10/10/2016,,
DP,Dividend,14.7,13/10/2016,,
DP,Dividend,14.69,14/10/2016,,
DP,Dividend,14.52,17/10/2016,,
DP,Dividend,14.73,18/10/2016,,
DP,Dividend,14.7,19/10/2016,,
DP,Dividend,14.76,20/10/2016,,
DP,Dividend,14.79,21/10/2016,,
DP,Dividend,14.8,24/10/2016,,
DP,Dividend,14.77,25/10/2016,,
DP,Dividend,14.67,26/10/2016,,
DP,Dividend,14.6,27/10/2016,,
DP,Dividend,14.69,28/10/2016,,
DP,Dividend,14.68,01/11/2016,,
DP,Dividend,14.49,02/11/2016,,
DP,Dividend,14.41,03/11/2016,,
DP,Dividend,14.28,04/11/2016,,
DP,Dividend,14.32,07/11/2016,,
DP,Dividend,14.39,08/11/2016,,
DP,Dividend,14.26,09/11/2016,,
DP,Dividend,14.32,10/11/2016,,
DP,Dividend,13.94,11/11/2016,,
DP,Dividend,13.51,15/11/2016,,
DP,Dividend,13.57,16/11/2016,,
DP,Dividend,13.52,17/11/2016,,
DP,Dividend,13.52,18/11/2016,,
DP,Dividend,13.24,21/11/2016,,
DP,Dividend,13.36,22/11/2016,,
DP,Dividend,13.4,23/11/2016,,
DP,Dividend,13.27,24/11/2016,,
DP,Dividend,13.44,25/11/2016,,
DP,Dividend,13.46,28/11/2016,,
DP,Dividend,13.48,29/11/2016,,
DP,Dividend,13.64,30/11/2016,,
DP,Dividend,13.57,01/12/2016,,
DP,Dividend,13.35,02/12/2016,,
DP,Dividend,13.43,05/12/2016,,
DP,Dividend,13.46,06/12/2016,,
DP,Dividend,13.39,07/12/2016,,
DP,Dividend,13.59,08/12/2016,,
DP,Dividend,13.61,09/12/2016,,
DP,Dividend,13.47,12/12/2016,,
DP,Dividend,13.45,13/12/2016,,
DP,Dividend,13.37,14/12/2016,,
DP,Dividend,13.34,15/12/2016,,
DP,Dividend,13.37,16/12/2016,,
DP,Dividend,13.27,19/12/2016,,
DP,Dividend,13.2,20/12/2016,,
DP,Dividend,13.18,21/12/2016,,
DP,Dividend,13.03,22/12/2016,,
DP,Dividend,13.03,23/12/2016,,
DP,Dividend,12.88,26/12/2016,,
DP,Dividend,13.05,27/12/2016,,
DP,Dividend,13.09,28/12/2016,,
DP,Dividend,13.2,29/12/2016,,
DP,Dividend,13.29,30/12/2016,,
DP,Dividend,13.31,02/01/2017,,
DP,Dividend,13.36,03/01/2017,,
DP,Dividend,13.32,04/01/2017,,
DP,Dividend,13.44,05/01/2017,,
DP,Dividend,13.41,06/01/2017,,
DP,Dividend,13.4,09/01/2017,,
DP,Dividend,13.48,10/01/2017,,
DP,Dividend,13.63,11/01/2017,,
DP,Dividend,13.67,12/01/2017,,
DP,Dividend,13.63,13/01/2017,,
DP,Dividend,13.68,16/01/2017,,
DP,Dividend,13.69,17/01/2017,,
DP,Dividend,13.78,18/01/2017,,
DP,Dividend,13.81,19/01/2017,,
DP,Dividend,13.66,20/01/2017,,
DP,Dividend,13.73,23/01/2017,,
DP,Dividend,13.85,24/01/2017,,
DP,Dividend,14.05,25/01/2017,,
DP,Dividend,14.12,27/01/2017,,
DP,Dividend,14.09,30/01/2017,,
DP,Dividend,13.96,31/01/2017,,
DP,Dividend,14.27,01/02/2017,,
DP,Dividend,14.31,02/02/2017,,
DP,Dividend,14.32,03/02/2017,,
DP,Dividend,14.48,06/02/2017,,
DP,Dividend,14.49,07/02/2017,,
DP,Dividend,14.47,08/02/2017,,
DP,Dividend,14.48,09/02/2017,,
DP,Dividend,14.48,10/02/2017,,
DP,Dividend,14.46,13/02/2017,,
DP,Dividend,14.4,14/02/2017,,
DP,Dividend,14.29,15/02/2017,,
DP,Dividend,14.4,16/02/2017,,
DP,Dividend,14.48,17/02/2017,,
DP,Dividend,14.56,20/02/2017,,
DP,Dividend,14.58,21/02/2017,,
DP,Dividend,14.56,22/02/2017,,
DP,Dividend,14.57,23/02/2017,,
DP,Dividend,14.46,27/02/2017,,
DP,Dividend,14.49,28/02/2017,,
DP,Dividend,14.57,01/03/2017,,
DP,Dividend,14.45,02/03/2017,,
DP,Dividend,14.41,03/03/2017,,
DP,Dividend,14.5,06/03/2017,,
DP,Dividend,14.45,07/03/2017,,
DP,Dividend,14.45,08/03/2017,,
DP,Dividend,14.47,09/03/2017,,
DP,Dividend,14.46,10/03/2017,,
DP,Dividend,14.7,14/03/2017,,
DP,Dividend,14.74,15/03/2017,,
DP,Dividend,14.87,16/03/2017,,
DP,Dividend,14.85,17/03/2017,,
DP,Dividend,14.86,20/03/2017,,
DP,Dividend,14.99,21/03/2017,,
DP,Dividend,13.71,22/03/2017,,
DP,Dividend,13.8,23/03/2017,,
DP,Dividend,13.82,24/03/2017,,
DP,Dividend,13.78,27/03/2017,,
DP,Dividend,13.86,28/03/2017,,
DP,Dividend,13.92,29/03/2017,,
DP,Dividend,13.96,30/03/2017,,
DP,Dividend,13.96,31/03/2017,,
DP,Dividend,14.04,03/04/2017,,
DP,Dividend,14.1,05/04/2017,,
DP,Dividend,14.11,06/04/2017,,
DP,Dividend,14.08,07/04/2017,,
DP,Dividend,14.13,10/04/2017,,
DP,Dividend,14.23,11/04/2017,,
DP,Dividend,14.19,12/04/2017,,
DP,Dividend,14.17,13/04/2017,,
DP,Dividend,14.14,17/04/2017,,
DP,Dividend,14.07,18/04/2017,,
DP,Dividend,14.09,19/04/2017,,
DP,Dividend,14.18,20/04/2017,,
DP,Dividend,14.17,21/04/2017,,
DP,Dividend,14.33,24/04/2017,,
DP,Dividend,14.45,25/04/2017,,
DP,Dividend,14.54,26/04/2017,,
DP,Dividend,14.52,27/04/2017,,
DP,Dividend,14.51,28/04/2017,,
DP,Dividend,14.55,02/05/2017,,
DP,Dividend,14.53,03/05/2017,,
DP,Dividend,14.56,04/05/2017,,
DP,Dividend,14.47,05/05/2017,,
DP,Dividend,14.48,08/05/2017,,
DP,Dividend,14.46,09/05/2017,,
DP,Dividend,14.61,10/05/2017,,
DP,Dividend,14.65,11/05/2017,,
DP,Dividend,14.58,12/05/2017,,
DP,Dividend,14.7,15/05/2017,,
DP,Dividend,14.76,16/05/2017,,
DP,Dividend,14.71,17/05/2017,,
DP,Dividend,14.52,18/05/2017,,
DP,Dividend,14.48,19/05/2017,,
DP,Dividend,14.46,22/05/2017,,
DP,Dividend,14.39,23/05/2017,,
DP,Dividend,14.36,24/05/2017,,
DP,Dividend,14.58,25/05/2017,,
DP,Dividend,14.71,26/05/2017,,
DP,Dividend,14.76,29/05/2017,,
DP,Dividend,14.77,30/05/2017,,
DP,Dividend,14.86,31/05/2017,,
DP,Dividend,14.88,01/06/2017,,
DP,Dividend,14.97,02/06/2017,,
DP,Dividend,15.01,05/06/2017,,
DP,Dividend,14.94,06/06/2017,,
DP,Dividend,15.03,07/06/2017,,
DP,Dividend,15.02,08/06/2017,,
DP,Dividend,15.1,09/06/2017,,
DP,Dividend,15,12/06/2017,,
DP,Dividend,15,13/06/2017,,
DP,Dividend,14.98,14/06/2017,,
DP,Dividend,14.93,15/06/2017,,
DP,Dividend,15,16/06/2017,,
DP,Dividend,15.1,19/06/2017,,
DP,Dividend,15.07,20/06/2017,,
DP,Dividend,15.07,21/06/2017,,
DP,Dividend,15.06,22/06/2017,,
DP,Dividend,14.95,23/06/2017,,
DP,Dividend,14.86,27/06/2017,,
DP,Dividend,14.85,28/06/2017,,
DP,Dividend,14.81,29/06/2017,,
DP,Dividend,14.86,30/06/2017,,
DP,Dividend,14.99,03/07/2017,,
DP,Dividend,14.99,04/07/2017,,
DP,Dividend,15.03,05/07/2017,,
DP,Dividend,15.11,06/07/2017,,
DP,Dividend,15.07,07/07/2017,,
DP,Dividend,15.16,10/07/2017,,
DP,Dividend,15.16,11/07/2017,,
DP,Dividend,15.2,12/07/2017,,
DP,Dividend,15.33,13/07/2017,,
DP,Dividend,15.32,14/07/2017,,
DP,Dividend,15.35,17/07/2017,,
DP,Dividend,15.25,18/07/2017,,
DP,Dividend,15.37,19/07/2017,,
DP,Dividend,15.33,20/07/2017,,
DP,Dividend,15.4,21/07/2017,,
DP,Dividend,15.44,24/07/2017,,
DP,Dividend,15.43,25/07/2017,,
DP,Dividend,15.48,26/07/2017,,
DP,Dividend,15.58,27/07/2017,,
DP,Dividend,15.63,28/07/2017,,
DP,Dividend,15.74,31/07/2017,,
DP,Dividend,15.82,01/08/2017,,
DP,Dividend,15.76,02/08/2017,,
DP,Dividend,15.65,03/08/2017,,
DP,Dividend,15.73,04/08/2017,,
DP,Dividend,15.81,07/08/2017,,
DP,Dividend,15.69,08/08/2017,,
DP,Dividend,15.59,09/08/2017,,
DP,Dividend,15.42,10/08/2017,,
DP,Dividend,15.36,11/08/2017,,
DP,Dividend,15.54,14/08/2017,,
DP,Dividend,15.72,16/08/2017,,
DP,Dividend,15.66,17/08/2017,,
DP,Dividend,15.62,18/08/2017,,
DP,Dividend,15.52,21/08/2017,,
DP,Dividend,15.53,22/08/2017,,
DP,Dividend,15.68,23/08/2017,,
DP,Dividend,15.69,24/08/2017,,
DP,Dividend,15.82,28/08/2017,,
DP,Dividend,15.65,29/08/2017,,
DP,Dividend,15.8,30/08/2017,,
DP,Dividend,15.86,31/08/2017,,
DP,Dividend,15.96,01/09/2017,,
DP,Dividend,15.84,04/09/2017,,
DP,Dividend,15.95,05/09/2017,,
DP,Dividend,15.97,06/09/2017,,
DP,Dividend,16.07,07/09/2017,,
DP,Dividend,16.09,08/09/2017,,
DP,Dividend,16.28,11/09/2017,,
DP,Dividend,16.36,12/09/2017,,
DP,Dividend,16.32,13/09/2017,,
DP,Dividend,16.26,14/09/2017,,
DP,Dividend,16.25,15/09/2017,,
DP,Dividend,16.36,18/09/2017,,
DP,Dividend,16.38,19/09/2017,,
DP,Dividend,16.33,20/09/2017,,
DP,Dividend,16.28,21/09/2017,,
DP,Dividend,16.03,22/09/2017,,
DP,Dividend,15.85,25/09/2017,,
DP,Dividend,15.88,26/09/2017,,
DP,Dividend,15.67,27/09/2017,,
DP,Dividend,15.76,28/09/2017,,
DP,Dividend,15.83,29/09/2017,,
DP,Dividend,15.91,03/10/2017,,
DP,Dividend,15.95,04/10/2017,,
DP,Dividend,15.95,05/10/2017,,
DP,Dividend,16.08,06/10/2017,,
DP,Dividend,16.09,09/10/2017,,
DP,Dividend,16.17,10/10/2017,,
DP,Dividend,16.13,11/10/2017,,
DP,Dividend,16.31,12/10/2017,,
DP,Dividend,16.39,13/10/2017,,
DP,Dividend,16.4,16/10/2017,,
DP,Dividend,16.38,17/10/2017,,
DP,Dividend,16.35,18/10/2017,,
DP,Dividend,16.3,23/10/2017,,
DP,Dividend,16.32,24/10/2017,,
DP,Dividend,16.25,25/10/2017,,
DP,Dividend,16.24,26/10/2017,,
DP,Dividend,16.27,27/10/2017,,
DP,Dividend,16.38,30/10/2017,,
DP,Dividend,16.34,31/10/2017,,
DP,Dividend,16.49,01/11/2017,,
DP,Dividend,16.46,02/11/2017,,
DP,Dividend,16.47,03/11/2017,,
DP,Dividend,16.45,06/11/2017,,
DP,Dividend,16.33,07/11/2017,,
DP,Dividend,16.27,08/11/2017,,
DP,Dividend,16.33,09/11/2017,,
DP,Dividend,16.34,10/11/2017,,
DP,Dividend,16.23,13/11/2017,,
DP,Dividend,16.18,14/11/2017,,
DP,Dividend,16.14,15/11/2017,,
DP,Dividend,16.29,16/11/2017,,
DP,Dividend,16.4,17/11/2017,,
DP,Dividend,16.4,20/11/2017,,
DP,Dividend,16.41,21/11/2017,,
DP,Dividend,16.42,22/11/2017,,
DP,Dividend,16.38,23/11/2017,,
DP,Dividend,16.44,24/11/2017,,
DP,Dividend,16.47,27/11/2017,,
DP,Dividend,16.51,28/11/2017,,
DP,Dividend,16.49,29/11/2017,,
DP,Dividend,16.35,30/11/2017,,
DP,Dividend,16.24,01/12/2017,,
DP,Dividend,16.18,04/12/2017,,
DP,Dividend,16.15,05/12/2017,,
DP,Dividend,16.08,06/12/2017,,
DP,Dividend,16.35,07/12/2017,,
DP,Dividend,16.51,08/12/2017,,
DP,Dividend,16.57,11/12/2017,,
DP,Dividend,16.48,12/12/2017,,
DP,Dividend,16.41,13/12/2017,,
DP,Dividend,16.44,14/12/2017,,
DP,Dividend,16.56,15/12/2017,,
DP,Dividend,16.7,18/12/2017,,
DP,Dividend,16.89,19/12/2017,,
DP,Dividend,16.83,20/12/2017,,
DP,Dividend,16.82,21/12/2017,,
DP,Dividend,16.9,22/12/2017,,
DP,Dividend,16.93,26/12/2017,,
DP,Dividend,16.85,27/12/2017,,
DP,Dividend,16.85,28/12/2017,,
DP,Dividend,16.94,29/12/2017,,
DP,Dividend,16.79,01/01/2018,,
DP,Dividend,16.75,02/01/2018,,
DP,Dividend,16.75,03/01/2018,,
DP,Dividend,16.8,04/01/2018,,
DP,Dividend,16.96,05/01/2018,,
DP,Dividend,17.02,08/01/2018,,
DP,Dividend,16.97,09/01/2018,,
DP,Dividend,16.92,10/01/2018,,
DP,Dividend,16.96,11/01/2018,,
DP,Dividend,16.98,12/01/2018,,
DP,Dividend,17.07,15/01/2018,,
DP,Dividend,16.97,16/01/2018,,
DP,Dividend,16.99,17/01/2018,,
DP,Dividend,17,18/01/2018,,
DP,Dividend,17.08,19/01/2018,,
DP,Dividend,17.12,22/01/2018,,
DP,Dividend,17.2,23/01/2018,,
DP,Dividend,17.17,24/01/2018,,
DP,Dividend,17.13,25/01/2018,,
DP,Dividend,17.29,29/01/2018,,
DP,Dividend,17.15,30/01/2018,,
DP,Dividend,17.11,31/01/2018,,
DP,Dividend,17.15,01/02/2018,,
DP,Dividend,16.7,02/02/2018,,
DP,Dividend,16.51,05/02/2018,,
DP,Dividend,16.37,06/02/2018,,
DP,Dividend,16.34,07/02/2018,,
DP,Dividend,16.55,08/02/2018,,
DP,Dividend,16.41,09/02/2018,,
DP,Dividend,16.61,12/02/2018,,
DP,Dividend,16.62,14/02/2018,,
DP,Dividend,16.62,15/02/2018,,
DP,Dividend,16.52,16/02/2018,,
DP,Dividend,16.4,19/02/2018,,
DP,Dividend,16.4,20/02/2018,,
DP,Dividend,16.41,21/02/2018,,
DP,Dividend,16.38,22/02/2018,,
DP,Dividend,16.58,23/02/2018,,
